CustomerKey;city;First_Name;Last_Name;Full_Name;BirthDate;MaritalStatus;gender;DateFirstPurchase
19116;Westminster;Logan;Alexander;Logan Alexander;1980-04-10;S;Male;2023-06-02
19117;Burbank;Kaitlyn;Coleman;Kaitlyn Coleman;1986-05-22;S;Female;2023-12-18
19118;Oak Bay;Ian;Thomas;Ian Thomas;1977-01-30;M;Male;2023-06-05
19119;Edmonds;Connor;Simmons;Connor Simmons;1982-02-11;M;Male;2023-12-14
19120;Woodburn;Caleb;Sharma;Caleb Sharma;1977-03-31;M;Male;2023-12-12
19121;Glendale;Kaitlyn;Blue;Kaitlyn Blue;1977-05-11;M;Female;2023-04-03
19122;Oakland;Abigail;Hughes;Abigail Hughes;1977-04-17;S;Female;2023-04-03
19123;Oak Bay;Emma;Washington;Emma Washington;1980-05-01;M;Female;2023-06-29
19124;Palo Alto;Cody;Bailey;Cody Bailey;1975-04-08;M;Male;2023-12-24
19125;Burien;Cameron;Russell;Cameron Russell;1973-01-18;S;Male;2023-12-01
19126;Ballard;Kristopher;Kapoor;Kristopher Kapoor;1981-05-19;M;Male;2023-09-26
19127;Woodburn;Alexa;Sanchez;Alexa Sanchez;1976-03-21;S;Female;2023-04-17
19128;Lakewood;Madison;Jackson;Madison Jackson;1981-03-09;M;Female;2023-04-13
19129;Los Angeles;Carson;Simmons;Carson Simmons;1976-04-22;M;Male;2023-04-03
19130;Woodland Hills;Madeline;Baker;Madeline Baker;1981-08-16;M;Female;2023-05-04
19131;Bellingham;Mason;Blue;Mason Blue;1978-10-22;S;Male;2023-12-12
19132;Portland;Benjamin;Washington;Benjamin Washington;1972-11-12;S;Male;2023-12-20
19133;Salem;Logan;Martinez;Logan Martinez;1978-09-10;S;Male;2023-12-11
19134;San Carlos;Sierra;Allen;Sierra Allen;1972-11-12;S;Female;2023-08-24
19135;Kirkland;Logan;Brown;Logan Brown;1977-02-03;M;Male;2023-04-06
19136;Everett;Richard;Cook;Richard Cook;1971-09-30;M;Male;2023-05-03
19137;Port Orchard;Eric;Russell;Eric Russell;1977-03-11;S;Male;2023-12-12
19138;Milwaukie;Eric;Coleman;Eric Coleman;1972-04-16;M;Male;2023-11-30
19139;Everett;Oscar;Simmons;Oscar Simmons;1983-03-10;M;Male;2023-05-21
19140;Santa Monica;Melanie;Rogers;Melanie Rogers;1972-03-19;S;Female;2023-05-10
19141;Sedro Woolley;Samuel;Martinez;Samuel Martinez;1971-08-30;S;Male;2023-05-02
19142;San Gabriel;Dalton;Washington;Dalton Washington;1972-05-08;M;Male;2023-05-17
19143;Edmonds;Lauren;Long;Lauren Long;1971-01-07;S;Female;2023-05-21
19144;Bellflower;Edwin;He;Edwin He;1976-12-22;S;Male;2023-05-21
19145;Concord;Adriana;Malhotra;Adriana Malhotra;1970-10-22;M;Female;2023-09-20
19146;Colma;Mariah;Morgan;Mariah Morgan;1976-07-14;S;Female;2023-12-25
19147;Royal Oak;Edward;Thomas;Edward Thomas;1975-03-09;M;Male;2023-06-05
19148;Beaverton;Cody;Ramirez;Cody Ramirez;1975-09-05;S;Male;2023-12-14
19149;Burien;Sean;Parker;Sean Parker;1980-09-13;S;Male;2023-07-08
19150;N. Vancouver;Maria;Bailey;Maria Bailey;1986-02-13;M;Female;2023-09-24
19151;Port Orchard;Ian;Cooper;Ian Cooper;1970-02-14;S;Male;2023-09-28
19152;Beaverton;Jonathan;Walker;Jonathan Walker;1969-08-01;M;Male;2023-04-07
19153;Torrance;Dylan;Griffin;Dylan Griffin;1975-03-22;M;Male;2023-06-02
19154;Bremerton;William;Sotelo;William Sotelo;1980-07-08;M;Female;2023-12-21
19155;Grossmont;Caroline;Flores;Caroline Flores;1970-04-24;M;Female;2023-05-05
19156;Corvallis;Julia;Jenkins;Julia Jenkins;1969-07-03;S;Female;2023-12-08
19157;Bremerton;Eduardo;Thompson;Eduardo Thompson;1970-06-25;S;Male;2023-12-26
19158;Redwood City;Destiny;Griffin;Destiny Griffin;1975-03-15;S;Female;2023-12-12
19159;Grossmont;Richard;Gonzalez;Richard Gonzalez;1969-11-12;M;Male;2023-01-13
19160;Newport Beach;Sara;Perez;Sara Perez;1968-09-21;S;Female;2023-01-19
19161;Colma;Jeremiah;Hughes;Jeremiah Hughes;1969-04-04;S;Male;2023-05-01
19162;Burbank;Peter;Raji;Peter Raji;1969-05-12;M;Male;2023-04-30
19163;Lincoln Acres;Riley;Bailey;Riley Bailey;1979-10-18;M;Female;2023-05-24
19164;Imperial Beach;Danielle;Morgan;Danielle Morgan;1973-12-22;S;Female;2023-05-17
19165;San Gabriel;Miranda;Russell;Miranda Russell;1974-03-02;S;Female;2023-05-29
19166;San Gabriel;Olivia;Jenkins;Olivia Jenkins;1979-12-12;S;Female;2023-09-13
19167;Torrance;Caitlin;Morgan;Caitlin Morgan;1979-12-06;S;Female;2023-01-01
19168;Beaverton;Nathan;Kumar;Nathan Kumar;1969-04-17;S;Male;2023-02-03
19169;Port Orchard;Arianna;Bryant;Arianna Bryant;1969-05-01;S;Female;2023-01-25
19170;Burien;Luis;Campbell;Luis Campbell;1969-05-10;S;Male;2023-01-16
19171;Santa Monica;Melanie;Torres;Melanie Torres;1969-02-24;M;Female;2023-01-11
19172;London;Calvin;Luo;Calvin Luo;1985-04-15;M;Male;2022-01-02
19173;Milton Keynes;Kelli;Lal;Kelli Lal;1979-09-16;M;Female;2022-01-24
19174;Roubaix;Katelyn;Howard;Katelyn Howard;1979-06-02;S;Female;2022-03-21
19175;Billericay;Wayne;Sharma;Wayne Sharma;1977-08-19;S;Male;2023-07-17
19176;Frankfurt;Ebony;Vazquez;Ebony Vazquez;1977-11-30;S;Female;2023-11-27
19177;Frankfurt;Donna;Chander;Donna Chander;1979-01-22;M;Female;2023-02-20
19178;Erlangen;Sarah;Miller;Sarah Miller;1978-02-22;S;Female;2023-04-20
19179;Sèvres;Gloria;Sanz;Gloria Sanz;1977-11-20;S;Female;2023-11-06
19180;Lieusaint;Joan;Navarro;Joan Navarro;1977-09-07;S;Female;2023-10-05
19181;Tremblay-en-France;Chad;Pal;Chad Pal;1978-04-24;S;Male;2022-03-06
19182;Roissy en Brie;Lance;Dominguez;Lance Dominguez;1983-05-19;S;Male;2023-03-21
19183;Paris;Edwin;Raje;Edwin Raje;1976-08-07;S;Male;2023-09-07
19184;Bury;Emily;Hayes;Emily Hayes;1982-10-05;S;Female;2023-04-08
19185;Roubaix;Jacqueline;Bradley;Jacqueline Bradley;1977-05-22;S;Female;2023-02-15
19186;London;Bob;Garcia;Bob Garcia;1982-02-11;M;Male;2022-01-21
19187;Berkshire;Karl;Pal;Karl Pal;1976-11-10;S;Male;2023-10-15
19188;Kassel;Dalton;Anderson;Dalton Anderson;1976-12-04;S;Male;2022-09-18
19189;Lille;Morgan;Price;Morgan Price;1976-09-08;S;Female;2023-05-25
19190;York;Carl;Shen;Carl Shen;1976-11-24;S;Male;2023-09-07
19191;Kiel;Keith;Chande;Keith Chande;1977-01-19;S;Male;2023-06-08
19192;London;Erika;Ruiz;Erika Ruiz;1975-09-09;S;Female;2022-02-23
19193;Gateshead;Omar;Lal;Omar Lal;1976-05-21;S;Male;2022-02-18
19194;Paris;Cesar;Garcia;Cesar Garcia;1975-09-29;S;Male;2022-03-18
19195;Birmingham;Darren;Romero;Darren Romero;1981-05-22;S;Male;2022-02-15
19196;Neunkirchen;April;She;April She;1981-08-31;S;Female;2022-09-15
19197;Frankfurt am Main;Briana;Sandoval;Briana Sandoval;1976-05-16;S;Female;2022-10-13
19198;Santa Cruz;Melissa;Brooks;Melissa Brooks;1986-05-05;S;Female;2023-01-16
19199;Spring Valley;David;Williams;David Williams;1980-10-06;S;Male;2023-01-24
19200;Langford;Luke;Henderson;Luke Henderson;1971-09-22;M;Male;2023-11-05
19201;Corvallis;Charles;Brooks;Charles Brooks;1972-04-25;M;Male;2023-01-27
19202;Marysville;Brianna;Lee;Brianna Lee;1972-01-08;M;Female;2023-01-15
19203;Beverly Hills;Darren;Navarro;Darren Navarro;1958-12-11;S;Male;2023-09-18
19204;Oregon City;Sydney;Evans;Sydney Evans;1958-12-17;S;Female;2023-10-15
19205;Vancouver;James;Perry;James Perry;1964-09-12;M;Male;2023-12-14
19206;Imperial Beach;Destiny;Cooper;Destiny Cooper;1975-02-05;M;Female;2023-10-09
19207;Metchosin;Jeremiah;Turner;Jeremiah Turner;1971-04-04;M;Male;2023-05-17
19208;Sedro Woolley;Angelica;Diaz;Angelica Diaz;1959-10-02;M;Female;2023-07-09
19209;Sedro Woolley;Alexandra;Nelson;Alexandra Nelson;1960-01-01;M;Female;2023-10-24
19210;Downey;Alexis;Price;Alexis Price;1965-08-02;M;Female;2023-12-17
19211;Lakewood;Anna;Lee;Anna Lee;1960-02-21;M;Female;2023-01-24
19212;Lebanon;Brianna;Clark;Brianna Clark;1966-03-07;M;Female;2023-01-12
19213;Burlingame;Amanda;Simmons;Amanda Simmons;1960-07-07;M;Female;2023-01-19
19214;Lincoln Acres;Cassidy;Powell;Cassidy Powell;1961-08-15;S;Female;2023-03-08
19215;Seattle;Edward;Hall;Edward Hall;1967-09-30;S;Male;2023-10-26
19216;Bellflower;Gabriel;Lopez;Gabriel Lopez;1962-03-01;S;Male;2023-04-29
19217;Oak Bay;Jose;Nelson;Jose Nelson;1973-03-12;M;Male;2023-02-24
19218;Chula Vista;Nathaniel;Brooks;Nathaniel Brooks;1962-04-09;M;Male;2023-03-11
19219;Burien;Mary;Peterson;Mary Peterson;1962-06-05;M;Female;2023-04-22
19220;Cliffside;Mariah;Sanchez;Mariah Sanchez;1962-07-07;M;Female;2023-02-25
19221;Novato;Kaitlyn;Williams;Kaitlyn Williams;1962-09-23;M;Female;2023-11-18
19222;Yakima;Jordan;Hall;Jordan Hall;1968-02-17;M;Male;2023-12-12
19223;Port Hammond;Jacqueline;Cook;Jacqueline Cook;1974-06-17;M;Female;2023-03-18
19224;Sooke;Stephanie;Henderson;Stephanie Henderson;1963-03-21;M;Female;2023-05-23
19225;La Jolla;Jeremy;Watson;Jeremy Watson;1963-04-07;M;Male;2022-12-31
19226;Berkeley;Neil;Carlson;Neil Carlson;1980-10-14;M;Male;2024-01-23
19227;Beaverton;Logan;Nelson;Logan Nelson;1969-08-16;M;Male;2023-03-13
19228;Burien;Morgan;Ramirez;Morgan Ramirez;1963-09-09;M;Female;2023-09-20
19229;Lemon Grove;David;Robinson;David Robinson;1964-02-20;S;Male;2023-10-27
19230;Concord;Joy;Moreno;Joy Moreno;1963-11-11;M;Female;2023-12-21
19231;Colma;Meghan;Gill;Meghan Gill;1969-04-11;M;Female;2023-06-28
19232;Burnaby;Candice;Chow;Candice Chow;1970-11-09;S;Female;2023-05-28
19233;Burlingame;Omar;Andersen;Omar Andersen;1970-05-02;M;Male;2023-04-09
19234;Beverly Hills;Micah;Zheng;Micah Zheng;1983-05-13;S;Male;2023-12-11
19235;Colma;Kayla;Bennett;Kayla Bennett;1978-02-02;M;Female;2023-10-14
19236;Bellingham;Chloe;Phillips;Chloe Phillips;1978-02-09;M;Female;2023-12-19
19237;Bremerton;Kristy;Gomez;Kristy Gomez;1978-10-15;M;Female;2023-12-01
19238;Puyallup;Isabella;West;Isabella West;1984-02-04;M;Female;2023-05-13
19239;Redmond;Jeremy;Alexander;Jeremy Alexander;1979-04-17;M;Male;2023-12-20
19240;Bellflower;Theresa;Jimenez;Theresa Jimenez;1978-10-18;M;Female;2023-01-21
19241;Beverly Hills;Diane;Dominguez;Diane Dominguez;1978-12-31;M;Female;2023-02-15
19242;Concord;Devin;Baker;Devin Baker;1979-05-04;M;Male;2023-04-28
19243;San Carlos;James;Thomas;James Thomas;1984-04-24;M;Male;2023-06-04
19244;San Francisco;Sebastian;Ward;Sebastian Ward;1984-06-04;M;Male;2023-05-02
19245;Newport Beach;Isaiah;King;Isaiah King;1982-02-23;M;Male;2023-07-06
19246;Issaquah;Carlos;Campbell;Carlos Campbell;1977-02-05;M;Male;2023-07-10
19247;Milton Keynes;Michele;Martinez;Michele Martinez;1979-05-04;M;Female;2023-02-13
19248;Frankfurt;Sheena;Black;Sheena Black;1978-08-22;M;Female;2023-07-31
19249;Grevenbroich;Chad;Andersen;Chad Andersen;1967-06-02;M;Male;2023-08-29
19250;Berlin;Lacey;Wu;Lacey Wu;1966-07-02;M;Female;2023-08-03
19251;Bonn;Brett;Sai;Brett Sai;1966-08-07;M;Male;2023-08-06
19252;Paris;Jasmine;Brooks;Jasmine Brooks;1961-08-27;M;Female;2023-03-30
19253;Warrington;Gabrielle;Ross;Gabrielle Ross;1967-03-19;S;Female;2022-02-12
19254;Bottrop;Anibal;Sousa;Anibal Sousa;1962-05-07;S;Male;2022-10-10
19255;Saint Ouen;Terrance;Sara;Terrance Sara;1960-08-13;S;Male;2022-02-28
19256;Paris;Abigail;Griffin;Abigail Griffin;1966-03-07;M;Female;2022-03-13
19257;Münster;Dana;Jiménez;Dana Jiménez;1965-01-12;M;Female;2022-10-27
19258;London;Douglas;Mehta;Douglas Mehta;1976-05-13;M;Male;2022-02-22
19259;Hamburg;Barbara;Lin;Barbara Lin;1942-07-22;M;Female;2023-04-23
19260;Billericay;Latoya;Sharma;Latoya Sharma;1945-01-04;S;Female;2022-02-17
19261;Warrington;Heather;Wu;Heather Wu;1945-11-23;M;Female;2023-09-11
19262;Bury;Kari;Sanchez;Kari Sanchez;1948-05-26;M;Female;2023-02-12
19263;London;Nina;Chande;Nina Chande;1948-05-06;M;Female;2022-03-10
19264;Sunbury;Kristopher;Gonzalez;Kristopher Gonzalez;1986-03-21;S;Male;2021-08-11
19265;Brisbane;Dale;Raji;Dale Raji;1984-08-22;M;Male;2023-11-25
19266;Warrnambool;Grant;Xu;Grant Xu;1985-04-04;M;Male;2023-05-25
19267;Caloundra;Marshall;Raje;Marshall Raje;1984-08-05;M;Male;2023-12-15
19268;Gold Coast;Alyssa;Ward;Alyssa Ward;1984-05-10;M;Female;2024-01-15
19269;Warrnambool;Kathleen;Navarro;Kathleen Navarro;1982-09-20;S;Female;2021-08-04
19270;Perth;Shawn;Shen;Shawn Shen;1985-06-24;M;Male;2021-08-04
19271;Port Macquarie;Kristopher;Fernandez;Kristopher Fernandez;1983-11-12;M;Male;2021-08-03
19272;Saint Ouen;Shaun;Andersen;Shaun Andersen;1948-07-18;M;Male;2023-06-29
19273;Saint-Denis;Natalie;Henderson;Natalie Henderson;1948-07-23;M;Female;2023-07-29
19274;Mühlheim;Karen;Yang;Karen Yang;1948-07-08;M;Female;2022-10-02
19275;Orleans;Gregory;Rai;Gregory Rai;1972-12-17;M;Male;2023-03-26
19276;Paris La Defense;Ruben;Sai;Ruben Sai;1972-08-06;S;Male;2022-04-21
19277;Chatou;Billy;Jiménez;Billy Jiménez;1966-01-24;M;Male;2023-02-10
19278;Gateshead;Willie;Sun;Willie Sun;1966-01-10;S;Male;2022-03-08
19279;London;Omar;Xu;Omar Xu;1965-09-02;S;Male;2023-09-04
19280;Paris;Darrell;Andersen;Darrell Andersen;1969-08-23;M;Male;2022-05-10
19281;Saint Ouen;Mallory;Carlson;Mallory Carlson;1969-04-13;S;Female;2023-08-31
19282;Villeneuve-d'Ascq;Hailey;Wood;Hailey Wood;1980-04-30;M;Female;2022-05-26
19283;Erlangen;Adrian;Sanders;Adrian Sanders;1964-01-08;M;Male;2022-10-23
19284;Leipzig;Briana;Romero;Briana Romero;1969-04-06;M;Female;2022-10-22
19285;Kassel;Jacqueline;Howard;Jacqueline Howard;1971-08-08;M;Female;2022-11-04
19286;Kassel;Kaitlyn;Butler;Kaitlyn Butler;1965-08-30;M;Female;2022-11-13
19287;Paris;Shane;Chandra;Shane Chandra;1970-07-23;M;Male;2022-05-26
19288;München;Candice;Wang;Candice Wang;1964-12-04;M;Female;2022-11-27
19289;Saarbrücken;Johnathan;Patel;Johnathan Patel;1970-10-22;M;Male;2022-11-26
19290;West Sussex;Sergio;Prasad;Sergio Prasad;1974-10-30;S;Male;2022-03-28
19291;West Sussex;Colleen;Wu;Colleen Wu;1981-11-22;S;Female;2023-03-10
19292;Paris;Micah;Lin;Micah Lin;1981-12-03;M;Male;2022-05-17
19293;Saint Germain en Laye;Chloe;Watson;Chloe Watson;1976-02-25;M;Female;2022-06-23
19294;Werne;Stanley;Garcia;Stanley Garcia;1976-03-06;M;Male;2022-11-09
19295;Metz;Katelyn;Green;Katelyn Green;1975-01-23;S;Female;2022-06-11
19296;Paris;Jake;Zheng;Jake Zheng;1974-07-04;S;Male;2022-06-14
19297;Les Ulis;Cedric;Xie;Cedric Xie;1975-02-18;S;Male;2022-06-01
19298;Hof;Priscilla;Andersen;Priscilla Andersen;1986-04-06;S;Female;2022-11-27
19299;Berkshire;Carrie;Browning;Carrie Browning;1980-10-08;M;Female;2022-03-08
19300;München;Clarence;Hu;Clarence Hu;1957-10-08;M;Male;2023-09-10
19301;Cambridge;Jamie;Liu;Jamie Liu;1957-08-29;M;Female;2022-03-02
19302;Birmingham;Brad;Xie;Brad Xie;1962-08-07;S;Male;2022-04-17
19303;Saint Germain en Laye;Sylvia;Spencer;Sylvia Spencer;1957-04-09;M;Male;2024-01-11
19304;Werne;Sara;Nelson;Sara Nelson;1959-01-07;S;Female;2024-01-14
19305;Billericay;Gabriella;Young;Gabriella Young;1973-08-21;S;Female;2022-04-18
19306;Pantin;Candace;Perez;Candace Perez;1973-08-13;M;Female;2023-07-13
19307;Oxford;Micheal;Alonso;Micheal Alonso;1974-03-08;M;Male;2023-10-27
19308;London;Casey;Rai;Casey Rai;1973-10-16;M;Female;2022-04-13
19309;Colombes;Frank;Suarez;Frank Suarez;1974-05-22;M;Male;2022-06-03
19310;Paris;Evelyn;Raman;Evelyn Raman;1979-04-13;M;Female;2022-05-31
19311;Berlin;Dana;Rubio;Dana Rubio;1973-09-23;M;Female;2022-10-30
19312;London;Valerie;Zheng;Valerie Zheng;1973-07-18;M;Female;2022-05-05
19313;Metz;Charles;Baker;Charles Baker;1972-09-07;S;Male;2022-06-27
19314;Werne;Alvin;Beck;Alvin Beck;1978-03-12;S;Male;2022-10-30
19315;Pantin;Devon;Sharma;Devon Sharma;1973-03-02;S;Male;2022-06-12
19316;Bottrop;Raymond;Srini;Raymond Srini;1978-05-20;M;Male;2022-12-19
19317;Tremblay-en-France;Sara;Scott;Sara Scott;1978-03-12;S;Female;2023-04-16
19318;Les Ulis;Jamie;Dominguez;Jamie Dominguez;1972-11-29;S;Male;2022-07-01
19319;Orleans;Darryl;Guo;Darryl Guo;1978-01-29;S;Male;2022-07-29
19320;Les Ulis;Bethany;Deng;Bethany Deng;1972-05-02;S;Female;2022-07-09
19321;Bottrop;Clifford;Weber;Clifford Weber;1977-08-08;M;Male;2022-11-28
19322;London;Gerald;Romero;Gerald Romero;1977-04-13;S;Male;2022-05-11
19323;Chatou;Jeremy;Rogers;Jeremy Rogers;1983-09-06;M;Male;2022-08-07
19324;Paris;Tanya;Blanco;Tanya Blanco;1973-04-08;M;Female;2022-08-11
19325;München;Kelli;Chen;Kelli Chen;1972-09-11;M;Female;2021-02-16
19326;Drancy;Marcus;Robinson;Marcus Robinson;1983-03-10;M;Male;2022-08-21
19327;Lille;Candace;Gonzalez;Candace Gonzalez;1972-01-31;M;Female;2023-02-09
19328;Lancaster;Shawn;Xu;Shawn Xu;1970-09-10;S;Male;2023-04-14
19329;Hamburg;Nancy;Srini;Nancy Srini;1971-04-19;S;Female;2021-02-26
19330;München;Johnny;Shen;Johnny Shen;1970-09-30;S;Male;2023-09-01
19331;Berlin;Jessie;Hu;Jessie Hu;1976-08-30;S;Male;2023-12-28
19332;Duesseldorf;Kelvin;Alan;Kelvin Alan;1976-07-14;M;Male;2023-03-13
19333;Kassel;Candace;Malhotra;Candace Malhotra;1971-01-11;M;Female;2023-11-27
19334;Stoke-on-Trent;Katherine;Baker;Katherine Baker;1975-04-03;S;Female;2023-03-12
19335;Lieusaint;Cedric;Ye;Cedric Ye;1970-02-14;S;Male;2022-08-08
19336;Paris;Ricardo;Andersen;Ricardo Andersen;1969-09-07;S;Male;2022-08-27
19337;Runcorn;Bonnie;Luo;Bonnie Luo;1975-12-12;S;Female;2022-06-10
19338;Drancy;Paula;Dominguez;Paula Dominguez;1971-10-04;M;Female;2022-08-25
19339;Braunschweig;Lance;Gomez;Lance Gomez;1971-12-21;M;Male;2021-03-28
19340;Münster;Renee;Dominguez;Renee Dominguez;1971-08-15;M;Female;2021-04-28
19341;Oxford;Clarence;Huang;Clarence Huang;1972-02-21;M;Male;2022-06-23
19342;London;Aimee;Zeng;Aimee Zeng;1974-04-05;S;Female;2023-05-06
19343;Chatou;Louis;Ye;Louis Ye;1969-01-30;S;Male;2022-08-03
19344;Stuttgart;Mandy;Ma;Mandy Ma;1974-12-16;S;Female;2023-01-28
19345;Braunschweig;Kaitlin;Prasad;Kaitlin Prasad;1976-08-18;M;Female;2023-03-31
19346;Berks;Donna;She;Donna She;1976-10-11;M;Female;2023-02-02
19347;London;Alvin;Zhao;Alvin Zhao;1971-03-04;M;Male;2024-01-11
19348;Liverpool;Ebony;Raman;Ebony Raman;1970-09-15;M;Female;2023-02-27
19349;Essen;Warren;Anand;Warren Anand;1975-08-09;S;Male;2023-09-08
19350;Leeds;Bethany;Ashe;Bethany Ashe;1980-09-13;M;Female;2023-04-20
19351;Colombes;Edgar;Vance;Edgar Vance;1968-10-19;S;Male;2023-04-22
19352;Saint Germain en Laye;Arturo;Chen;Arturo Chen;1969-05-11;S;Male;2023-04-21
19353;Erlangen;Desiree;Gill;Desiree Gill;1974-08-09;S;Female;2021-04-18
19354;Stuttgart;Abby;Madan;Abby Madan;1982-08-29;S;Female;2023-11-30
19355;Woolston;Danny;Munoz;Danny Munoz;1982-08-08;S;Male;2023-08-25
19356;Darmstadt;Francis;Ortega;Francis Ortega;1982-05-10;M;Male;2023-12-27
19357;Ingolstadt;Ryan;Flores;Ryan Flores;1985-05-25;S;Male;2021-05-10
19358;Saint Germain en Laye;Jonathan;Bryant;Jonathan Bryant;1983-12-16;S;Male;2023-09-10
19359;Bury;Roberto;Townsend;Roberto Townsend;1969-02-16;M;Male;2022-06-27
19360;Cheltenham;Joanna;Hernandez;Joanna Hernandez;1968-10-01;M;Female;2022-06-18
19361;Leeds;Stacey;Sun;Stacey Sun;1969-03-24;M;Female;2022-06-01
19362;London;Karl;Raje;Karl Raje;1974-08-09;M;Male;2022-06-08
19363;Croix;Regina;Raman;Regina Raman;1967-12-02;S;Female;2023-05-16
19364;Frankfurt am Main;Alejandro;Nara;Alejandro Nara;1973-10-16;M;Male;2021-05-07
19365;Solingen;Wayne;Shan;Wayne Shan;1967-12-31;M;Male;2021-06-21
19366;Roubaix;Christy;Beck;Christy Beck;1967-10-01;M;Female;2022-08-29
19367;Paris;Johnathan;Gonzalez;Johnathan Gonzalez;1984-02-14;S;Male;2023-12-22
19368;Mühlheim;Lindsay;Anand;Lindsay Anand;1983-09-23;S;Female;2023-11-14
19369;Newcastle upon Tyne;Clifford;Suri;Clifford Suri;1983-09-30;S;Male;2023-03-31
19370;Colombes;Gilbert;Yang;Gilbert Yang;1982-12-22;S;Male;2023-08-23
19371;Kiel;Roy;Mehta;Roy Mehta;1982-12-05;S;Male;2023-10-31
19372;Drancy;Cassidy;Long;Cassidy Long;1981-12-16;S;Female;2023-08-25
19373;Leipzig;Rebekah;Suri;Rebekah Suri;1982-03-12;S;Female;2023-07-05
19374;Les Ulis;Paula;Ashe;Paula Ashe;1980-09-29;S;Female;2023-10-07
19375;Münster;Omar;Anand;Omar Anand;1981-05-27;S;Male;2023-04-16
19376;Paris;Paige;Wood;Paige Wood;1981-10-26;S;Female;2023-11-22
19377;Ingolstadt;Dominic;Chandra;Dominic Chandra;1981-08-25;S;Male;2024-01-20
19378;Oxford;Lucas;Davis;Lucas Davis;1981-10-30;S;Male;2023-12-23
19379;W. York;Crystal;Guo;Crystal Guo;1980-05-22;S;Female;2023-10-17
19380;Orleans;Marshall;Luo;Marshall Luo;1981-01-07;S;Male;2022-08-28
19381;Pantin;Brandi;Romero;Brandi Romero;1980-07-11;S;Female;2022-09-20
19382;Newcastle upon Tyne;Jerry;Shan;Jerry Shan;1981-04-23;M;Male;2022-07-16
19383;Darmstadt;Roger;Nath;Roger Nath;1978-08-31;S;Male;2023-03-06
19384;Neunkirchen;Gilbert;Rai;Gilbert Rai;1979-03-05;S;Male;2023-12-21
19385;Hannover;Alisha;Lin;Alisha Lin;1984-01-20;S;Female;2023-12-01
19386;Orleans;Allen;Martinez;Allen Martinez;1979-12-23;S;Male;2022-09-07
19387;Kiel;Ruth;Rana;Ruth Rana;1979-09-22;M;Female;2021-06-27
19388;Mühlheim;Alberto;Martin;Alberto Martin;1986-01-24;S;Male;2023-04-17
19389;Lancaster;Terrence;Goel;Terrence Goel;1983-11-13;S;Male;2023-05-21
19390;Saint-Denis;Terrance;Perez;Terrance Perez;1984-04-01;S;Male;2023-08-02
19391;Darmstadt;Sergio;Rana;Sergio Rana;1984-03-31;S;Male;2023-09-24
19392;Oxford;Sergio;Kapoor;Sergio Kapoor;1983-08-16;S;Male;2023-02-16
19393;Imperial Beach;Miguel;Anderson;Miguel Anderson;1967-05-17;M;Male;2023-01-07
19394;Newton;Henry;Nelson;Henry Nelson;1966-12-14;M;Male;2023-06-12
19395;Glendale;Austin;Zhang;Austin Zhang;1965-11-29;S;Male;2023-02-24
19396;Beaverton;Tammy;Prasad;Tammy Prasad;1965-09-08;S;Female;2023-02-27
19397;Beverly Hills;Terry;Shen;Terry Shen;1971-08-24;S;Male;2023-09-07
19398;Redwood City;Dylan;Gonzales;Dylan Gonzales;1966-04-08;S;Male;2023-11-09
19399;Oak Bay;Anthony;Brown;Anthony Brown;1966-04-09;S;Male;2023-05-02
19400;Vancouver;Gavin;Hayes;Gavin Hayes;1972-09-07;S;Male;2023-06-16
19401;Chula Vista;Kyle;Hernandez;Kyle Hernandez;1972-12-09;S;Male;2023-02-22
19402;Downey;Jeremiah;Scott;Jeremiah Scott;1972-12-18;S;Male;2023-02-10
19403;Long Beach;Morgan;Cook;Morgan Cook;1972-12-01;S;Female;2023-01-30
19404;Berkeley;Nicole;Moore;Nicole Moore;1934-02-12;M;Female;2023-12-25
19405;Lake Oswego;Abigail;Smith;Abigail Smith;1971-08-17;M;Female;2023-02-09
19406;Salem;Brooke;Travers;Brooke Travers;1971-10-05;M;Female;2023-02-26
19407;Oregon City;Sarah;Perry;Sarah Perry;1965-08-05;M;Female;2023-02-22
19408;Imperial Beach;Taylor;Richardson;Taylor Richardson;1965-07-20;M;Female;2023-02-20
19409;Lincoln Acres;Savannah;Allen;Savannah Allen;1965-08-08;M;Female;2023-02-08
19410;Marysville;Chloe;Adams;Chloe Adams;1964-08-03;M;Female;2023-02-25
19411;Sooke;Sarah;Alexander;Sarah Alexander;1964-09-29;M;Female;2023-11-23
19412;Bellingham;Jaime;Chander;Jaime Chander;1965-03-26;M;Male;2023-05-19
19413;Burien;Xavier;Kelly;Xavier Kelly;1964-03-04;S;Male;2023-01-28
19414;Westminster;Alexis;Ashe;Alexis Ashe;1974-10-20;M;Female;2023-06-01
19415;Frankfurt;Devin;Collins;Devin Collins;1971-06-10;M;Male;2021-06-14
19416;Watford;Caitlin;Morris;Caitlin Morris;1965-07-20;M;Female;2022-07-01
19417;Frankfurt;Alexis;Foster;Alexis Foster;1965-04-06;M;Female;2021-06-07
19418;Esher-Molesey;Nathan;Miller;Nathan Miller;1964-12-08;S;Male;2022-07-12
19419;Roubaix;Allison;Adams;Allison Adams;1976-02-19;S;Female;2022-09-22
19420;Berlin;Stanley;Raman;Stanley Raman;1964-12-16;S;Male;2021-07-28
19421;Lille;Jay;Rana;Jay Rana;1976-03-08;S;Male;2022-10-11
